timestamp,hostname,round_trip_ms,total_resolution_ms,result,response,errstr,transport,dns_ip,resolution_step,cache_status
2025-10-28 13:18:36,120shenbing.com,10008.958,10009.059,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:18:46,22hotmail.com,10010.451,10010.488,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:18:56,2xfzy.com,10010.793,10010.818,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:19:06,7apcrshrmanila.org,10010.764,10010.802,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:19:16,abhair.com,10010.687,10010.713,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:19:26,adverman.com,10010.468,10010.503,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:19:36,alb-automobiles.com,10007.212,10007.240,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:19:46,ana-sofia.pt,10007.590,10007.611,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:19:56,arrabonet.hu,10007.955,10007.985,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:20:06,auto-klad.ru,10006.173,10006.202,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:20:16,b2b2c.ca,10010.832,10010.896,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:20:26,bhhsneproperties.com,10010.729,10010.752,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:20:36,boh10suphanburi.com,10011.006,10011.042,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:20:46,boneshoppe.com,10010.990,10011.024,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:20:56,breezelaw.com,10010.851,10010.880,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:21:06,c0.pl,10010.696,10010.753,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:21:16,capequilog.com,10010.739,10010.783,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:21:26,carolgraykennedy.com,10010.721,10010.855,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:21:36,celerity.com,10007.151,10007.177,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:21:46,cellslider.net,10010.679,10010.708,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:21:56,closerdiets.com,10008.129,10008.156,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:22:06,contentremarketing.com,10010.484,10010.513,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:22:16,daytimeghosthunter.com,10008.541,10008.570,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:22:26,deine-bahn.de,10010.795,10010.821,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:22:36,divefishhouse.com,10008.593,10008.613,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:22:46,djbarryblends.com,10006.984,10007.173,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:22:56,djoncbjcmv,10008.807,10008.841,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:23:06,dmg-dental.com,10010.827,10010.856,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:23:16,empclan.com,10010.650,10011.148,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:23:26,ereadz.com,10010.477,10010.501,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:23:36,florenseusa.com,10010.746,10010.786,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:23:46,frasesdemotivacao.net,10010.521,10010.550,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:23:56,freepornvideosx.com,10010.858,10010.889,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:24:07,gaplex.biz,10010.567,10010.601,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:24:17,gardeninginflorida.com,10010.766,10010.793,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:24:27,gmxwnlajnl,10010.486,10010.514,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:24:37,go2jump.com,10010.757,10010.792,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:24:47,godo.co.kr,10010.734,10010.776,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:24:57,grandcanyongrandhotel.com,10010.710,10010.733,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:07,greens.my,10006.185,10006.222,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:17,gurukulonline.com,10011.500,10011.527,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:27,gustissimo.it,10011.013,10011.056,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:37,hackthissite.org,10010.815,10010.838,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:47,ilikecrochet.com,10010.873,10010.901,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:25:57,iointegrators.com,10011.165,10011.190,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:07,irflashgame.com,10010.626,10011.297,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:17,isatap,10010.523,10010.558,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:27,isilon,10010.624,10010.655,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:37,itgeorgia.co,10011.146,10011.174,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:47,jacquelinemertz.ch,10011.521,10011.553,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:26:57,kanoon-ansar.org,10006.344,10006.406,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:07,kiyimuzik.com,10010.931,10010.983,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:17,koopsmodellbau.de,10010.949,10010.999,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:27,lespetiteschoses.com,10010.036,10010.071,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:37,livescan4all.com,10011.382,10011.423,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:47,magic-illusion.ru,10010.978,10011.019,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:27:57,majorleaguelacrosse.com,10011.362,10011.405,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:07,medintime.ru,10011.089,10011.114,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:17,meditekyazilim.net,10011.613,10011.657,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:27,megi.cz,10011.504,10011.837,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:37,millionfareast.com,10008.479,10008.517,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:47,miscellaneousheathen.com,10010.414,10010.450,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:28:57,mptrmkwart,10008.484,10008.505,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:07,msf.be,10010.882,10010.903,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:17,muhammedmusa.com,10007.425,10007.484,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:27,myface.com,10010.908,10011.005,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:37,myfantasticpark.es,10010.828,10010.849,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:47,ngoanhien.com,10010.450,10010.483,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:29:57,njafe.org,10010.933,10010.967,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:07,oberandsons.com,10010.785,10010.837,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:17,ok-magazine.ru,10011.235,10011.270,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:27,onetoshop.nl,10011.134,10011.162,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:37,oneworldinfo.com,10011.228,10011.270,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:47,originalmagicart.com,10010.743,10010.777,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:30:57,overseasmedical.com,10011.267,10011.298,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:07,pces.in,10011.410,10011.463,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:17,pilsnerurquell.com,10010.847,10010.872,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:27,ranocchi.it,10010.916,10011.067,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:37,roche-applied-science.com,10010.896,10010.923,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:47,rolflouisville.com,10011.160,10011.213,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:31:57,rositehost.com,10011.037,10011.060,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:07,rubenquinones.com,10010.677,10010.701,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:17,saharaimport.com,10011.399,10011.449,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:27,sapendolo.it,10008.894,10008.946,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:37,sf-notifications.com,10010.725,10010.761,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:47,silkroadtours.com,10010.709,10010.738,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:32:57,sipflash.com,10011.603,10011.635,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:07,sitiweb.us,10008.744,10008.775,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:17,skplus.kr,10010.169,10010.198,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:27,solcredito.es,10010.649,10010.677,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:37,stark.dk,10011.025,10011.058,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:47,supportpabiomass.org,10011.188,10011.232,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:33:57,sweathelp.org,10009.446,10009.480,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:34:07,theexoticpersian.com,10012.381,10012.399,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:34:17,thepropertyvault.co.uk,10011.083,10011.213,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:34:27,tripladoppia.com,10010.861,10010.887,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:34:37,ugotrelis.com,10009.752,10009.799,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:34:47,valdo.com,10009.981,10010.010,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:34:57,viahttps.com,10010.772,10010.811,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:35:07,videofun.me,10010.859,10010.973,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:35:17,vinayaprabha.com,10013.264,10013.300,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:35:27,wiltpr.com,10010.585,10010.615,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:35:37,wordai.com,10011.047,10011.074,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:35:47,wpad,10011.013,10011.073,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:35:57,xxx-muschis.de,10011.086,10011.138,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
2025-10-28 13:36:07,yunpda.com,10010.830,10010.860,FAIL,Temporary failure in name resolution,Temporary failure in name resolution,UDP,10.0.0.5,Single-hop,UNKNOWN
